iter	frame	n_test	mean_returns	std_returns	max_returns	min_returns	n_test_train	mean_returns_train	std_returns_train	max_returns_train	min_returns_train	actor_loss	entropy_loss	value_loss	training_time	evaluation_time
0	0	10	3.0	4.58257569495584	10.0	0.0	10	1.0	3.0	10.0	0.0	0	0	0	0.0	40.23099959769001
4	65536	10	2.0	4.0	10.0	0.0	10	2.0	4.0	10.0	0.0	0.00276816364174279	-2.5263004027158997	0.4303526658271742	11.615749970960625	39.966999600330006
8	131072	10	3.0	4.58257569495584	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.005284607867053098	-2.59268662554834	0.4040340190953353	12.70949996822625	28.815999711840004
12	196608	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.00430719344589308	-2.569211587042211	0.5097458774934701	13.369749966575627	35.42799964572
16	262144	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.005525187843311129	-2.545227902365837	0.5100110557640805	11.913249970216874	21.495999785040002
20	327680	10	7.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.005370291533883204	-2.5361066259285505	0.8118749390441862	11.951249970121875	24.881999751180004
24	393216	10	1.0	3.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.006908045229655549	-2.533094510172194	0.5083079194741448	10.643249973391875	25.073999749260004
28	458752	10	5.0	5.0	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.006669852891630172	-2.5210813927011144	0.8787717035987517	11.675249970811876	43.08999956910001
32	524288	10	5.0	5.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.006877568942593184	-2.474762869120143	0.7287818108857489	12.07949996980125	43.142999568570005
36	589824	10	5.0	5.0	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.006712225847178371	-2.4184340236051964	0.6531137103155414	11.2709999718225	24.756999752430005
40	655360	10	4.0	4.898979485566356	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.007241979837245306	-2.3814258250100306	0.4790917591003215	11.6949999707625	41.17299958827001
44	720896	10	5.0	5.0	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.0067624179687834985	-2.386328376581048	0.5497423810311708	11.25049997187375	27.448999725510006
48	786432	10	5.0	5.0	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.008259806279105745	-2.382796011616931	0.45324240775403785	11.876499970308748	31.080999689190005
52	851968	10	8.0	4.0	10.0	0.0	10	8.0	4.0	10.0	0.0	-0.007594053877677258	-2.373010575524143	0.39797719501780376	12.8809999677975	12.700999872990003
56	917504	10	4.0	4.898979485566356	10.0	0.0	10	9.0	3.0	10.0	0.0	-0.005965880838008809	-2.3107550886846577	0.5002603642121393	11.247999971879999	34.207999657920006
60	983040	10	4.0	4.898979485566356	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.007820891780681983	-2.323765290038124	0.4348117289611763	10.3209999741975	45.04199954958001
